# m_a[MeV] g_a Z
0.25 2e-06 0.0
0.2899749006410853 2e-06 0.0
0.3363417720072291 2e-06 0.0
0.3901226876769712 2e-06 0.0
0.45250315038785144 2e-06 0.002483135280131427
0.5248582242939811 2e-06 0.010313271085768214
0.6087828457612144 2e-06 0.016732983309622362
0.7061269808464212 2e-06 0.021848353722200498
0.8190364044437219 2e-06 0.026437600715859867
0.95 2e-06 0.028750475532907483
0.25 3.16764e-06 0.0
0.2899749006410853 3.16764e-06 0.0
0.3363417720072291 3.16764e-06 0.0
0.3901226876769712 3.16764e-06 0.0
0.45250315038785144 3.16764e-06 0.005024767742055764
0.5248582242939811 3.16764e-06 0.02061499657454256
0.6087828457612144 3.16764e-06 0.032807938332909674
0.7061269808464212 3.16764e-06 0.04198260401762394
0.8190364044437219 3.16764e-06 0.04955914108964413
0.95 3.16764e-06 0.05191667699867296
0.25 5.01697e-06 0.0
0.2899749006410853 5.01697e-06 0.0
0.3363417720072291 5.01697e-06 0.0
0.3901226876769712 5.01697e-06 0.0
0.45250315038785144 5.01697e-06 0.010871922573088149
0.5248582242939811 5.01697e-06 0.04424738496745159
0.6087828457612144 5.01697e-06 0.06840695525911804
0.7061269808464212 5.01697e-06 0.0866075338706279
0.8190364044437219 5.01697e-06 0.10096918164555232
0.95 5.01697e-06 0.10328183615073237
0.25 7.94597e-06 0.0
0.2899749006410853 7.94597e-06 0.0
0.3363417720072291 7.94597e-06 0.0
0.3901226876769712 7.94597e-06 0.0
0.45250315038785144 7.94597e-06 0.025101031788591428
0.5248582242939811 7.94597e-06 0.10160488363430303
0.6087828457612144 7.94597e-06 0.15861769233667822
0.7061269808464212 7.94597e-06 0.19892327079470679
0.8190364044437219 7.94597e-06 0.22910133909212713
0.95 7.94597e-06 0.23119610402456425
0.25 1.2585e-05 0.0
0.2899749006410853 1.2585e-05 0.0
0.3363417720072291 1.2585e-05 0.0
0.3901226876769712 1.2585e-05 0.0
0.45250315038785144 1.2585e-05 0.06021422098756963
0.5248582242939811 1.2585e-05 0.24292188851380336
0.6087828457612144 1.2585e-05 0.3779634212175449
0.7061269808464212 1.2585e-05 0.4725231639491142
0.8190364044437219 1.2585e-05 0.5421326540389008
0.95 1.2585e-05 0.5440109375794916
0.25 1.99324e-05 0.0
0.2899749006410853 1.99324e-05 0.0
0.3363417720072291 1.99324e-05 0.0
0.3901226876769712 1.99324e-05 0.0
0.45250315038785144 1.99324e-05 0.14769989658300378
0.5248582242939811 1.99324e-05 0.5921786313115502
0.6087828457612144 1.99324e-05 0.9191726383869206
0.7061269808464212 1.99324e-05 1.1480772944211732
0.8190364044437219 1.99324e-05 1.3155106259071598
0.95 1.99324e-05 1.3176249059757574
0.25 3.15693e-05 0.0
0.2899749006410853 3.15693e-05 0.0
0.3363417720072291 3.15693e-05 0.0
0.3901226876769712 3.15693e-05 0.0
0.45250315038785144 3.15693e-05 0.3648131917359175
0.5248582242939811 3.15693e-05 1.44389327631046
0.6087828457612144 3.15693e-05 2.233981447521253
0.7061269808464212 3.15693e-05 2.790974221333663
0.8190364044437219 3.15693e-05 3.198775841359841
0.95 3.15693e-05 3.2062091108413715
0.25 5e-05 0.0
0.2899749006410853 5e-05 0.0
0.3363417720072291 5e-05 0.0
0.3901226876769712 5e-05 0.0
0.45250315038785144 5e-05 0.8973615968673201
0.5248582242939811 5e-05 3.45135789840647
0.6087828457612144 5e-05 5.305512807616052
0.7061269808464212 5e-05 6.639813231905495
0.8190364044437219 5e-05 7.624103143909881
0.95 5e-05 7.669819709919664
0.25 6e-05 0.0
0.2899749006410853 6e-05 0.0
