# m_a[MeV] g_a Z
0.25 2e-06 0.0
0.2899749006410853 2e-06 0.0
0.3363417720072291 2e-06 0.005478971517155583
0.3901226876769712 2e-06 0.0105561133103071
0.45250315038785144 2e-06 0.014930226022005211
0.5248582242939811 2e-06 0.019095266600670676
0.6087828457612144 2e-06 0.022911178932288754
0.7061269808464212 2e-06 0.02595633322972923
0.8190364044437219 2e-06 0.02689582886986179
0.95 2e-06 0.02658552541662243
0.25 3.16764e-06 0.0
0.2899749006410853 3.16764e-06 0.0
0.3363417720072291 3.16764e-06 0.011028695727149389
0.3901226876769712 3.16764e-06 0.020950212482196227
0.45250315038785144 3.16764e-06 0.02906848482627939
0.5248582242939811 3.16764e-06 0.0363921946851265
0.6087828457612144 3.16764e-06 0.04263236410667842
0.7061269808464212 3.16764e-06 0.047025744694560764
0.8190364044437219 3.16764e-06 0.04688486518117614
0.95 3.16764e-06 0.04446840008747649
0.25 5.01697e-06 0.0
0.2899749006410853 5.01697e-06 0.0
0.3363417720072291 5.01697e-06 0.023779211735190205
0.3901226876769712 5.01697e-06 0.04464657791044311
0.45250315038785144 5.01697e-06 0.060289824144944784
0.5248582242939811 5.01697e-06 0.07481743915479107
0.6087828457612144 5.01697e-06 0.08658201394453983
0.7061269808464212 5.01697e-06 0.09445268432364737
0.8190364044437219 5.01697e-06 0.0924121051458556
0.95 5.01697e-06 0.08585914598871644
0.25 7.94597e-06 0.0
0.2899749006410853 7.94597e-06 0.0
0.3363417720072291 7.94597e-06 0.05476839174072329
0.3901226876769712 7.94597e-06 0.10254683412842643
0.45250315038785144 7.94597e-06 0.1396145548589371
0.5248582242939811 7.94597e-06 0.1710857468454096
0.6087828457612144 7.94597e-06 0.1958272730394337
0.7061269808464212 7.94597e-06 0.2118657529859367
0.8190364044437219 7.94597e-06 0.20500913655669073
0.95 7.94597e-06 0.18711132928580057
0.25 1.2585e-05 0.0
0.2899749006410853 1.2585e-05 0.0
0.3363417720072291 1.2585e-05 0.13114729230189512
0.3901226876769712 1.2585e-05 0.24499893823679947
0.45250315038785144 1.2585e-05 0.332585167767282
0.5248582242939811 1.2585e-05 0.40614410200885914
0.6087828457612144 1.2585e-05 0.4632334944028294
0.7061269808464212 1.2585e-05 0.49976313495195096
0.8190364044437219 1.2585e-05 0.4812317559607345
0.95 1.2585e-05 0.43660881905177423
0.25 1.99324e-05 0.0
0.2899749006410853 1.99324e-05 0.0
0.3363417720072291 1.99324e-05 0.32058139300349464
0.3901226876769712 1.99324e-05 0.5972939255202906
0.45250315038785144 1.99324e-05 0.810148996362311
0.5248582242939811 1.99324e-05 0.987956379159032
0.6087828457612144 1.99324e-05 1.1253768420044008
0.7061269808464212 1.99324e-05 1.2129276616230633
0.8190364044437219 1.99324e-05 1.165991258436812
0.95 1.99324e-05 1.0556831407694536
0.25 3.15693e-05 0.0
0.2899749006410853 3.15693e-05 0.0
0.3363417720072291 3.15693e-05 0.7858003121383196
0.3901226876769712 3.15693e-05 1.4586284232899431
0.45250315038785144 3.15693e-05 1.9781565146021725
0.5248582242939811 3.15693e-05 2.4109321474292287
0.6087828457612144 3.15693e-05 2.746417841533552
0.7061269808464212 3.15693e-05 2.961016793723193
0.8190364044437219 3.15693e-05 2.847671233392819
0.95 3.15693e-05 2.5790517845313814
0.25 5e-05 0.0
0.2899749006410853 5e-05 0.0
0.3363417720072291 5e-05 1.899625887271413
0.3901226876769712 5e-05 3.4971462505089943
0.45250315038785144 5e-05 4.746966955755569
0.5248582242939811 5e-05 5.785596624429485
0.6087828457612144 5e-05 6.599673211610686
